,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,Unnamed: 14,text
1590,en,"San Francisco, CA",,,,GetCoinAlerts,Thu Nov 30 16:51:03 +0000 2017,0,0,0,False,0,False,,moving today : ↗️ cardano $ : 8.79 % ↗️ power ledger $ powr : 7.96 % ↗️ monacoin $ mona : 1.37 % ↘️ ethereum classic $ etc : -22.44 % ↘️ bitcoin cash $ bch : -22.53 % 🙈 metaverse etp $ etp : -26.68 %
1591,en,"Miami, FL",,,,WilliamSantiago,Thu Nov 30 16:41:57 +0000 2017,0,0,0,False,0,False,,cardano ? https : //t.co/qgued2e1cn via @ themerklenews
1592,en,"Orlando, FL",,,,RealWhiteKnite,Thu Nov 30 16:33:17 +0000 2017,0,0,0,False,0,False,,cardano ? https : //t.co/wxldkfcw07 via @ themerklenews
1593,en,"Sunnyvale, CA",,,,SarcasmTech,Thu Nov 30 16:18:24 +0000 2017,0,0,0,False,0,False,,cardano ? # blockchain # bitcoin # allthingscrypto https : //t.co/shxjnj6mqq
1594,en,"Los Angeles, CA",,,,nulltxnews,Thu Nov 30 16:17:12 +0000 2017,0,0,6,False,0,False,,cardano ? https : //t.co/7q6aptihan
1595,en,"Honolulu, HI",,,,dotnethed,Thu Nov 30 16:16:01 +0000 2017,0,0,0,False,0,False,,cardano ? - cryptocurrency users may noticed new coin appeared top 10 market ... https : //t.co/wfcgwoazwa
1596,en,United States,,,,thecryptokeepr,Thu Nov 30 16:15:05 +0000 2017,0,0,0,False,0,False,,cardano ? -- read @ https : //t.co/s082d7gvah # btc # bitcoin # cryptocurrency
1597,en,"Michigan, USA",,,,SlingshotFuture,Thu Nov 30 13:34:03 +0000 2017,0,0,0,False,0,False,,$ # cardano holding support 966sat beautifully 30 % bounce . support may moved bit pushes lower around 850sat instead targets back towards highs 1450sat https : //t.co/ofsv8wcikt
1598,en,"San Diego, CA",,,,BColwell_Invest,Thu Nov 30 13:03:16 +0000 2017,0,0,0,False,0,False,,# cardano : worth # investment ? https : //t.co/gxcxzjp6ut @ cardanostiftung # cryptography # crypto # fintech # iot # # daedalus # ouroboros
1599,en,"Brooklyn, NY",,,,pandooncash,Thu Nov 30 12:35:20 +0000 2017,0,0,0,False,0,False,,added @ binance_2017 $ https : //t.co/4b2yt0wpmn
1600,en,"San Francisco, CA",,,,GetCoinAlerts,Thu Nov 30 11:50:46 +0000 2017,0,0,0,False,0,False,,moving today : ↗️ power ledger $ powr : 13.24 % ↗️ dash $ dash : 10.71 % ↗️ monacoin $ mona : 7.03 % ↘️ adex $ adx : -23.89 % 🙈 cardano $ : -28.02 % 🙈 metaverse etp $ etp : -28.87 %
1601,en,"New York, NY",,,,CoinWatcherBot,Thu Nov 30 11:30:12 +0000 2017,2,0,0,False,0,False,,worst returns ( 24h ) : 1. cardano -29.3 % $ 2. metaverse etp -29.1 % $ etp 3 . @ adex_network -24.6 % $ adx # blockchain # altcoins https : //t.co/3z5ws8lbcp
1602,en,Cryptocredits Wallet,,,,Cryptocredit,Thu Nov 30 11:09:34 +0000 2017,0,0,0,False,0,False,,cv market watch™ : cardano arrives time battle # bitcoin # btc # eth # bcc # bcg https : //t.co/b0ruacfjuw
1603,en,"San Francisco, CA",,,,GetCoinAlerts,Thu Nov 30 10:50:51 +0000 2017,0,0,0,False,0,False,,moving today : ↗️ dash $ dash : 15.89 % ↗️ monacoin $ mona : 5.58 % ↗️ power ledger $ powr : 5.48 % ↘️ adex $ adx : -22.59 % 🙈 metaverse etp $ etp : -28.96 % 🙈 cardano $ : -29.98 %
1604,en,"New York, NY",,,,CoinWatcherBot,Thu Nov 30 10:30:04 +0000 2017,2,0,0,False,0,False,,worst returns ( 24h ) : 1. cardano -28.8 % $ 2. metaverse etp -26.9 % $ etp 3 . @ eth_classic -19.7 % $ etc # blockchain # altcoins https : //t.co/rstrsl6ggc
1605,en,"San Francisco, CA",,,,GetCoinAlerts,Thu Nov 30 09:50:55 +0000 2017,0,0,0,False,0,False,,moving today : ↗️ dash $ dash : 24.88 % ↗️ monacoin $ mona : 5.91 % ↗️ eos $ eos : 4.51 % ↘️ stellar lumens $ xlm : -20.37 % 🙈 metaverse etp $ etp : -27.3 % 🙈 cardano $ : -27.82 %
1606,en,"New York, NY",,,,CoinWatcherBot,Thu Nov 30 09:30:58 +0000 2017,2,0,0,False,0,False,,worst returns ( 24h ) : 1. metaverse etp -26.4 % $ etp 2. cardano -26.2 % $ 3 . @ stellarorg -21.9 % $ xlm # blockchain # altcoins https : //t.co/7how7iuo9k
1607,en,"San Francisco, CA",,,,GetCoinAlerts,Thu Nov 30 08:50:43 +0000 2017,0,0,0,False,0,False,,moving today : ↗️ dash $ dash : 19.51 % ↗️ peercoin $ ppc : 7.42 % ↗️ monacoin $ mona : 6.31 % ↘️ stellar lumens $ xlm : -18.73 % 🙈 cardano $ : -25.68 % 🙈 metaverse etp $ etp : -26.51 %
1608,en,"New York, NY",,,,CoinWatcherBot,Thu Nov 30 08:30:51 +0000 2017,2,0,1,False,0,False,,worst returns ( 24h ) : 1. metaverse etp -24.7 % $ etp 2. cardano -23.8 % $ 3 . @ stellarorg -18.5 % $ xlm # blockchain # altcoins https : //t.co/5ahlaefi8f
1609,en,"New York, NY",,,,CoinWatcherBot,Thu Nov 30 07:30:43 +0000 2017,2,0,0,False,0,False,,worst returns ( 24h ) : 1. metaverse etp -26.9 % $ etp 2. cardano -25.1 % $ 3 . @ stellarorg -19.3 % $ xlm # blockchain # altcoins https : //t.co/3rvdh4oorc
1610,en,"New York, NY",,,,CoinWatcherBot,Thu Nov 30 06:30:35 +0000 2017,2,0,0,False,0,False,,worst returns ( 24h ) : 1. metaverse etp -30.5 % $ etp 2. cardano -28.0 % $ 3 . @ stellarorg -23.1 % $ xlm # blockchain # altcoins https : //t.co/x2edty1w2d
1611,en,"San Francisco, CA",,,,GetCoinAlerts,Thu Nov 30 05:50:54 +0000 2017,0,0,0,False,0,False,,moving today : ↗️ dash $ dash : 16.91 % ↗️ peercoin $ ppc : 11.99 % ↗️ monacoin $ mona : 10.62 % ↘️ stellar lumens $ xlm : -23.08 % ↘️ metaverse etp $ etp : -24.47 % 🙈 cardano $ : -25.8 %
1612,en,"New York, NY",,,,CoinWatcherBot,Thu Nov 30 05:30:26 +0000 2017,2,0,0,False,0,False,,worst returns ( 24h ) : 1. cardano -24.1 % $ 2. metaverse etp -23.9 % $ etp 3 . @ stellarorg -21.4 % $ xlm # blockchain # altcoins https : //t.co/aciyypivha
1613,en,"San Francisco, CA",,,,GetCoinAlerts,Thu Nov 30 04:50:25 +0000 2017,0,0,0,False,0,False,,moving today : ↗️ peercoin $ ppc : 23.68 % ↗️ dash $ dash : 17.13 % ↗️ monacoin $ mona : 13.92 % ↘️ stellar lumens $ xlm : -18.03 % ↘️ metaverse etp $ etp : -22.87 % ↘️ cardano $ : -23.37 %
1614,en,"New York, NY",,,,CoinWatcherBot,Thu Nov 30 04:30:18 +0000 2017,2,0,0,False,0,False,,worst returns ( 24h ) : 1. cardano -22.4 % $ 2. metaverse etp -22.2 % $ etp 3 . @ adex_network -18.7 % $ adx # blockchain # altcoins https : //t.co/wvju7dqecp
1615,en,"Corona, CA",,,,arnelsarmiento,Thu Nov 30 04:28:20 +0000 2017,0,0,0,False,0,False,,added video @ youtube playlist https : //t.co/zigfz8lv0w iohk | cardano whiteboard charles hoskinson
1616,en,"San Francisco, CA",,,,GetCoinAlerts,Thu Nov 30 03:50:46 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 peercoin $ ppc : 26.26 % ↗️ dash $ dash : 11.26 % ↗️ monacoin $ mona : 10.89 % ↘️ adex $ adx : -20.63 % ↘️ metaverse etp $ etp : -22.27 % ↘️ cardano $ : -24.68 %
1617,en,"New York, NY",,,,CoinWatcherBot,Thu Nov 30 03:30:10 +0000 2017,2,0,0,False,0,False,,worst returns ( 24h ) : 1. cardano -24.5 % $ 2. metaverse etp -22.3 % $ etp 3 . @ adex_network -21.5 % $ adx # blockchain # altcoins https : //t.co/qnshgrogzc
1618,en,"California, USA",,,,ICOCrypto1,Thu Nov 30 02:58:27 +0000 2017,0,0,0,False,0,False,,📎 events 🗓 30.11.2017 📌 bitbay ( bay ) - hard fork 📌 neoscoin ( neos ) - beta coming 📌 neoscoin ( neos ) - website launch 📌 decentraland ( ) - auction discount 📌 faircoin ( fair ) - faircoin hackathon 2017 📌 cardano ( ) - roadmap update
1619,en,"San Francisco, CA",,,,GetCoinAlerts,Thu Nov 30 02:50:39 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 peercoin $ ppc : 29.01 % ↗️ aeon $ aeon : 19.62 % ↗️ monacoin $ mona : 14.08 % ↘️ adex $ adx : -19.54 % ↘️ metaverse etp $ etp : -20.71 % ↘️ cardano $ : -21.0 %
1620,en,United States,,,,stevekrohn,Wed Nov 29 22:32:36 +0000 2017,0,0,0,False,0,False,,400 % gains week : mysterious cardano token skyrockets billions https : //t.co/d0x61lrqy4 https : //t.co/gcttyuhsob
1621,en,Las Vegas,,,,VegasTopPicks,Wed Nov 29 20:35:31 +0000 2017,0,0,0,False,0,False,,$ cardano sudden rise value ? https : //t.co/bjlz5zuf1e
1622,en,"Grand Rapids, MI",,,,cryptokane08,Wed Nov 29 19:38:23 +0000 2017,0,0,0,False,0,False,,"liked @ youtube video https : //t.co/bow4h8v72w trading tips , buy sell cardano ( ) portfolio update ."
1623,en,"New York, USA",,,,vidleap,Wed Nov 29 19:03:27 +0000 2017,0,0,1,False,0,False,,"trading tips , buy sell cardano ( ) portfolio update . : https : //t.co/pmyuz1t0jk via @ youtube"
1624,en,"New York, USA",,,,vincentbriatore,Wed Nov 29 18:48:13 +0000 2017,0,3,1,False,0,False,,buy sell $ # cardano https : //t.co/ettkjajvxv
1625,en,"New York, USA",,,,BTCoin_info,Wed Nov 29 17:22:14 +0000 2017,0,0,0,False,0,False,,400 % gains week : mysterious cardano token skyrockets billions https : //t.co/bh2vqmyzur https : //t.co/xej9lirjcc
1626,en,"New York, USA",,,,BTCoin_info,Wed Nov 29 17:22:12 +0000 2017,0,0,0,False,0,False,,400 % gains week : mysterious cardano token skyrockets billions https : //t.co/10p7svfj0q
1627,en,Cryptocredits Wallet,,,,Cryptocredit,Wed Nov 29 17:05:05 +0000 2017,0,0,0,False,0,False,,mysterious cardano token jumps billions # bitcoin # btc # eth # bcc # bcg https : //t.co/y38eeisqi6
1628,en,"Baltimore, MD",,,,alt_ccy,Wed Nov 29 16:46:08 +0000 2017,0,0,0,False,0,False,,400 % gains week : mysterious # cardano token jumps billions https : //t.co/hk8cb29ivz
1629,en,"NYC, Los Angeles",,,,DanielleScorp,Wed Nov 29 16:33:26 +0000 2017,0,0,0,False,0,False,,400 % gains week : mysterious cardano token skyrockets billions https : //t.co/wjvgknpqj8 https : //t.co/ytd4rv6wxy
1630,en,"Windermere, FL",,,,skretvedt,Wed Nov 29 16:13:04 +0000 2017,0,0,0,False,0,False,,400 % gains week : mysterious cardano token skyrockets billions - https : //t.co/mun6ciykqb # crypto # blockchain
1631,en,"New York, USA",,,,StrategicTechVC,Wed Nov 29 16:12:03 +0000 2017,0,0,0,False,0,False,,400 % gains week : mysterious cardano token skyrockets billions - @ cryptocoinsnews # blockchain # cryptocurrency # tech https : //t.co/6prlatgbw9
1632,en,"California, USA",,,,CyrptoNut,Wed Nov 29 16:09:35 +0000 2017,0,0,0,False,0,False,,$ nice little cardano primer early 2018 outlook # hodl https : //t.co/4cl8ospaat
1633,en,"New York, NY",,,,CoinWatcherBot,Wed Nov 29 16:00:22 +0000 2017,2,0,0,False,0,False,,best returns ( 24h ) : 1 . @ peercoinppc +60.5 % $ ppc 2 . @ ethstatus +54.8 % $ snt 3. cardano +45.2 % $ # blockchain # altcoins https : //t.co/kv31zr6tq8
1634,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 15:51:02 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 peercoin $ ppc : 59.63 % 🚀 status $ snt : 54.47 % 🚀 cardano $ : 46.33 % ↘️ golem $ gnt : -13.0 % ↘️ raiden network token $ rdn : -14.76 % ↘️ ethos $ ethos : -14.79 %
1635,en,"Boston, MA",,,,InsidrFinancial,Wed Nov 29 15:38:11 +0000 2017,0,0,0,False,0,False,,# cardano # crypto # cryptocurrencies cardano ( ) crypto runner week - https : //t.co/drwv9tvm44
1636,en,"New York, NY",,,,CoinWatcherBot,Wed Nov 29 15:00:14 +0000 2017,2,0,0,False,0,False,,best returns ( 24h ) : 1 . @ ethstatus +71.3 % $ snt 2. cardano +69.8 % $ 3 . @ peercoinppc +61.9 % $ ppc # blockchain # altcoins https : //t.co/oq4r699vcc
1637,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 14:50:53 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 status $ snt : 78.15 % 🚀 cardano $ : 78.01 % 🚀 peercoin $ ppc : 65.1 % ↘️ counterparty $ xcp : -10.18 % ↘️ raiden network token $ rdn : -10.46 % ↘️ monacoin $ mona : -14.24 %
1638,en,"Murfreesboro, Tn",,,,joerockett,Wed Nov 29 14:34:01 +0000 2017,0,0,0,False,0,False,,"anybody messing cryptocurrency market ? bitcoin , ripple cardano going crazy ! ... https : //t.co/pp8irtp6rx"
1639,en,"New York, USA",,,,realdoublebtcs,Wed Nov 29 14:22:28 +0000 2017,0,0,0,False,0,False,,rt bitcoinagile `` 400 % gains week : mysterious cardano token jumps billions # cardano # charleshoskinson https : //t.co/2qlc9wx35n https : //t.co/gytiaa6uea ''
1640,en,"San Francisco, CA",,,,dnnnewswire,Wed Nov 29 14:09:02 +0000 2017,0,0,0,False,0,False,,400 % gains week : mysterious cardano token skyrockets billions https : //t.co/apdkszmpbb ( via cryptocoinsnews )
1641,en,Cape Coral,,,,justaddmuscle,Wed Nov 29 14:08:33 +0000 2017,0,0,1,False,0,False,,# cardano make lot bag holders pump . # always profits .
1642,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 13:50:28 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 cardano $ : 88.47 % 🚀 peercoin $ ppc : 83.54 % 🚀 status $ snt : 82.0 % ↘️ raiden network token $ rdn : -12.96 % ↘️ ethos $ ethos : -13.33 % ↘️ monacoin $ mona : -15.45 %
1643,en,"New Haven, CT",,,,WillWFarnsworth,Wed Nov 29 13:21:06 +0000 2017,0,0,0,False,0,True,,$ 321 million traded cardano btc bitfinex last 24 hours . https : //t.co/kbn2texm3l
1644,en,"Miami, FL",,,,BeboSnipez,Wed Nov 29 13:08:38 +0000 2017,0,1,0,False,0,False,,two favorite coins : cardano # einsteinium 💰 # emc2 @ cardanocom @ inputoutputhk @ cardanostiftung @ einsteiniumcoin
1645,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 12:50:51 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 cardano $ : 114.78 % 🚀 peercoin $ ppc : 84.63 % 🚀 status $ snt : 75.35 % ↘️ quantstamp $ qsp : -9.79 % ↘️ power ledger $ powr : -10.82 % ↘️ monacoin $ mona : -18.89 %
1646,en,"New York, NY",,,,CoinWatcherBot,Wed Nov 29 12:00:54 +0000 2017,0,0,0,False,0,False,,best returns ( 24h ) : 1. cardano +142.5 % $ 2 . @ ethstatus +85.6 % $ snt 3 . @ peercoinppc +76.8 % $ ppc # blockchain # altcoins https : //t.co/we6emzdhnp
1647,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 11:50:35 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 cardano $ : 142.41 % 🚀 status $ snt : 90.02 % 🚀 peercoin $ ppc : 73.63 % ↘️ raiden network token $ rdn : -9.4 % ↘️ power ledger $ powr : -11.88 % ↘️ monacoin $ mona : -24.35 %
1648,en,The dark side ,,,,VsopVic,Wed Nov 29 10:59:28 +0000 2017,0,0,0,False,0,True,,theory yes . practice much . random question invested cardano ? https : //t.co/o88wjvs5jm
1649,en,Cryptocredits Wallet,,,,Cryptocredit,Wed Nov 29 10:54:08 +0000 2017,0,0,0,False,0,False,,cv market watch™ : roadmap announcement lifts cardano top 10 positions # bitcoin # btc # eth # bcc # bcg
1650,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 10:50:45 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 cardano $ : 170.96 % 🚀 peercoin $ ppc : 66.17 % 🚀 stellar lumens $ xlm : 54.33 % ↘️ quantstamp $ qsp : -9.76 % ↘️ power ledger $ powr : -10.63 % ↘️ monacoin $ mona : -21.8 %
1651,en,"USA, Maine",,,,TopTenListsshow,Wed Nov 29 10:41:04 +0000 2017,0,0,0,False,0,False,,cv market watch™ : roadmap announcement lifts cardano top 10 positions - cryptovest ( cryptocurrency & amp ; blockchain news ) https : //t.co/tcjooq0bdu
1652,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 09:50:32 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 cardano $ : 169.16 % 🚀 stellar lumens $ xlm : 59.28 % 🚀 peercoin $ ppc : 42.47 % ↘️ quantstamp $ qsp : -12.31 % ↘️ power ledger $ powr : -12.91 % ↘️ monacoin $ mona : -17.04 %
1653,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 07:50:58 +0000 2017,0,0,1,False,0,False,,moving today : 🚀 cardano $ : 152.71 % 🚀 stellar lumens $ xlm : 49.5 % 🚀 iota $ miota : 36.94 % ↘️ digixdao $ dgd : -12.08 % ↘️ raiden network token $ rdn : -15.33 % ↘️ monacoin $ mona : -22.56 %
1654,en,"Laguna Beach, CA",,,,Cryptoshockllc,Wed Nov 29 07:20:32 +0000 2017,0,0,0,False,0,False,,$ price currently $ 0.133239 usd ( 151.34 % ) cardano ? - cardano hub https : //t.co/i5rodnlpl8
1655,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 06:50:35 +0000 2017,0,0,1,False,0,False,,moving today : 🚀 cardano $ : 154.47 % 🚀 stellar lumens $ xlm : 42.92 % 🚀 peercoin $ ppc : 38.68 % ↘️ raiden network token $ rdn : -17.8 % ↘️ quantstamp $ qsp : -18.9 % ↘️ monacoin $ mona : -22.76 %
1656,en,"Austin, TX",United States,US,"[[[-97.928935, 30.127892], [-97.928935, 30.518799], [-97.580513, 30.518799], [-97.580513, 30.127892]]]",ThrillerX_,Wed Nov 29 06:47:59 +0000 2017,0,0,0,False,0,False,,🤩 wow @ cardanocom episode 39 “ cardano next bitcoin ” 😬🎧🎤coming strong gate # thrillerpodcast # cardano # # cryptocurreny # podcast # soundcloud # bitcointalk # bitcoin # live # episode # daily https : //t.co/ux3ttwtdz5
1657,en,"Brooklyn, NY",,,,pandooncash,Wed Nov 29 06:20:40 +0000 2017,0,0,0,False,0,False,,"$ ( cardano ) fast rise home page , congratulations holders https : //t.co/ntgkurvddv # crypto https : //t.co/w9bkv9p3bm"
1658,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 05:50:33 +0000 2017,0,0,1,False,0,False,,moving today : 🚀 cardano $ : 159.5 % 🚀 stellar lumens $ xlm : 62.17 % 🚀 peercoin $ ppc : 49.13 % ↘️ raiden network token $ rdn : -18.21 % ↘️ quantstamp $ qsp : -18.43 % ↘️ monacoin $ mona : -22.16 %
1659,en,"Austin, TX",United States,US,"[[[-97.928935, 30.127892], [-97.928935, 30.518799], [-97.580513, 30.518799], [-97.580513, 30.127892]]]",ThrillerX_,Wed Nov 29 05:15:45 +0000 2017,0,0,0,False,0,False,,@ steemit post bullish @ cardanocom coin ’ going🙌🏻 # cryptocurrencies # cardano # # bitcoin10k # thrillerpodcast # etherum # steemit https : //t.co/9ldcdpjzbs
1660,en,"Austin, TX",,,,ThrillerX_,Wed Nov 29 05:05:23 +0000 2017,0,0,0,False,0,False,,heard ‘ episode 39 : cardona next btc 2018 ! ! ! ’ thriller podcast # soundcloud ? # np https : //t.co/vxm8aj1p8d # thrillerpodcast # soundcloud # cardano # # ethereum # truth # cryptocurrency # bitcoin # 10k # xrp # ripple # michaelarrington
1661,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 04:50:41 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 cardano $ : 159.71 % 🚀 stellar lumens $ xlm : 67.35 % 🚀 peercoin $ ppc : 50.08 % ↘️ raiden network token $ rdn : -12.93 % ↘️ power ledger $ powr : -13.43 % ↘️ monacoin $ mona : -24.22 %
1662,en,"Detroit, MI",,,,AlphaTribune,Wed Nov 29 04:19:11 +0000 2017,0,0,0,False,0,False,,cardano $ - bull pennant - set go higher https : //t.co/lttfk46woy # markets # trading # technicals ( trending tradingview )
1663,en,"New York, NY",,,,CoinWatcherBot,Wed Nov 29 04:00:57 +0000 2017,1,0,0,False,0,False,,best returns ( 24h ) : 1. cardano +186.2 % $ 2. minexcoin +51.4 % $ mnx 3 . @ stellarorg +49.1 % $ xlm # blockchain # altcoins https : //t.co/zn4mtjcfov
1664,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 03:50:59 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 cardano $ : 187.94 % 🚀 minexcoin $ mnx : 53.03 % 🚀 stellar lumens $ xlm : 49.3 % ↘️ power ledger $ powr : -12.87 % ↘️ raiden network token $ rdn : -12.96 % ↘️ monacoin $ mona : -20.01 %
1665,en,United States,,,,The_Real_Fly,Wed Nov 29 03:49:36 +0000 2017,0,1,0,False,0,False,,"quick , @ rampcapitalllc -- give analysis cardano . 'm trying buy neighbor credit card . gon max shit . https : //t.co/ttzeoji1wz"
1666,en,,,,,SharonYin7,Wed Nov 29 03:48:14 +0000 2017,0,0,0,False,0,False,,$ fire 🔥 top 10 market cap within 3 months listing . # cardano # bitcoin10k
1667,en,United States,,,,The_Real_Fly,Wed Nov 29 03:48:02 +0000 2017,0,3,0,False,0,False,,getting cardano present levels https : //t.co/7rwswa5mca
1668,en,United States,,,,The_Real_Fly,Wed Nov 29 03:46:05 +0000 2017,0,0,0,False,0,False,,cardano motherllamas +180 % past hours . fucker valued $ 4b -- surpass # btc soon
1669,en,"Miami, Florida USA",,,,GianniDalerta,Wed Nov 29 03:30:29 +0000 2017,0,0,0,False,0,False,,cardano ( ) : golden hand ? good read https : //t.co/uvhhdonfu2 https : //t.co/celz1siiev # blockchain
1670,en,"Richmond, VA",,,,eCoinAssets,Wed Nov 29 03:15:54 +0000 2017,0,0,2,False,0,False,,# cardano ( # ) increased +182 % today . $ 2 billion invested # cryptocurrency last 24 hours . https : //t.co/uhjrpainms
1671,en,Earth,,,,Rokhed,Wed Nov 29 03:01:09 +0000 2017,0,0,0,False,0,False,,cardano fire : - )
1672,en,"New York, NY",,,,CoinWatcherBot,Wed Nov 29 03:00:49 +0000 2017,0,0,0,False,0,False,,best returns ( 24h ) : 1. cardano +193.8 % $ 2. minexcoin +47.0 % $ mnx 3 . @ stellarorg +40.4 % $ xlm # blockchain # altcoins https : //t.co/g8vlljbwgp
1673,en,"Hudson Beach, Florida",,,,iAMdamnitjames,Wed Nov 29 02:53:39 +0000 2017,0,0,0,False,0,False,,"crypto world looking $ 10,000 $ btc , getting 5x $ trades . # congratsbitcoin # cardano https : //t.co/rc1dchoy5l"
1674,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 02:50:53 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 cardano $ : 182.9 % 🚀 minexcoin $ mnx : 54.22 % 🚀 stellar lumens $ xlm : 42.4 % ↘️ walton $ wtc : -10.29 % ↘️ bitcoin gold $ btg : -10.42 % ↘️ monacoin $ mona : -18.14 %
1675,en,Present,,,,mashfreak,Wed Nov 29 02:16:21 +0000 2017,0,0,0,False,0,False,,f cardano
1676,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 02:08:51 +0000 2017,0,2,0,False,0,False,,cardano $ new time high ! last price : 0.00001335 btc
1677,en,United States,,,,CryptoLiveLeak,Wed Nov 29 02:02:36 +0000 2017,0,0,0,False,0,False,,# cardano # # steemit # bittrex - live trading cardano bittrex - https : //t.co/jonvfzjake
1678,en,"New York, NY",,,,CoinWatcherBot,Wed Nov 29 02:00:42 +0000 2017,0,0,1,False,0,False,,best returns ( 24h ) : 1. cardano +151.3 % $ 2 . @ ethstatus +38.0 % $ snt 3 . @ stellarorg +36.7 % $ xlm # blockchain # altcoins https : //t.co/bws1mcgyrm
1679,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 01:50:52 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 cardano $ : 147.19 % 🚀 minexcoin $ mnx : 41.8 % 🚀 stellar lumens $ xlm : 36.92 % ↘️ syscoin $ sys : -11.03 % ↘️ walton $ wtc : -12.8 % ↘️ monacoin $ mona : -17.37 %
1680,en,"San Francisco, CA",,,,GetCoinAlerts,Wed Nov 29 00:50:48 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 cardano $ : 113.19 % 🚀 minexcoin $ mnx : 42.57 % 🚀 iota $ miota : 38.8 % ↘️ walton $ wtc : -11.46 % ↘️ quantstamp $ qsp : -16.08 % ↘️ monacoin $ mona : -20.11 %
1681,en,"St. Louis, MO, United States",,,,axelrod_eric,Wed Nov 29 00:24:15 +0000 2017,0,0,0,False,0,False,,# digr_io time learn new things everyone . lifetime ... # blockchain # bitcoin # cardano # electroneum cardanocom electroneum # theworldischanging # tuesday # massadoption https : //t.co/1qk1qy1vd8 # kaptalnketchup # startuprealtime
1682,en,"St. Louis, MO, United States",,,,digr_io,Wed Nov 29 00:24:12 +0000 2017,0,0,0,False,0,False,,time learn new things everyone . lifetime ... # blockchain # bitcoin # cardano # electroneum @ cardanocom @ electroneum # theworldischanging # tuesday # massadoption https : //t.co/6blz1seqgg # kaptalnketchup # startuprealtime
1683,en,NASA Command Center of stuff,,,,hevystep,Tue Nov 28 23:39:56 +0000 2017,0,0,0,False,0,False,,’ familiar cardano ( abbreviated ata ) check ! # cardano # adacoin https : //t.co/j7ngkncbge
1684,en,Miami Silicon Valley,,,,Sanemavcil,Tue Nov 28 23:15:21 +0000 2017,0,0,1,False,0,True,,good news cardano coin holders ! 💰 https : //t.co/edpoomtixf
1685,en,United States,,,,Cash2Bitcoin,Tue Nov 28 23:06:57 +0000 2017,1,0,1,False,0,False,,wall street bitcoin exchange daily poll : # cardano ( ) break top 5 market cap week ?
1686,en,"New York, NY",,,,CoinWatcherBot,Tue Nov 28 23:00:18 +0000 2017,2,0,0,False,0,False,,best returns ( 24h ) : 1. cardano +117.3 % $ 2. minexcoin +44.2 % $ mnx 3 . @ stellarorg +37.9 % $ xlm # blockchain # altcoins https : //t.co/2igben4frr
1687,en,United States,,,,CryptoLiveLeak,Tue Nov 28 22:22:45 +0000 2017,0,0,0,False,0,False,,live trading # cardano # # bittrex new video - https : //t.co/endnwykz5f # cryptotrader # blockchain # cryptocurrency # ethereum # bitcoin # profit # gains # invest - massive pop 1000 satoshi ! https : //t.co/endnwykz5f
1688,en,"Cary, NC",,,,brianflannery,Tue Nov 28 21:54:51 +0000 2017,0,1,0,False,0,False,,"got # cardano day hit bittrex oct 1st , team ( @ iohk_charles & amp ; co ) vision - long term glad -- days $"
1689,en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 21:51:30 +0000 2017,0,1,0,False,0,False,,cardano $ new time high ! last price : 0.00001323 btc
