text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,
"My Top 7 Penny Cryptos For Christmas and 2018. #CryptoCurrencies https://t.co/Iwb7wEFjry 
#cardano #stellar #bitshares #digibyte #dogecoin #electroneum #siacoin https://t.co/CkF9z6BSKf",en,"Arizona, USA",,,,BrianPhobos,Mon Dec 25 05:07:55 +0000 2017,0,0,4,False,0,False,
"Really great read from @IOHK_Charles about Cardano $ADA's 2017 and big things in 2018
https://t.co/BGcLQNcBxd",en,"California, USA",,,,CyrptoNut,Mon Dec 25 04:16:08 +0000 2017,0,0,0,False,0,False,
Cardano looking for a breakout $ADABTC https://t.co/SW3Skf79t2,en,"Chicago, IL",,,,TradingViewBot,Mon Dec 25 04:13:35 +0000 2017,0,0,0,False,0,False,
"How To Buy Cardano, Ripple, &amp; ALTcoins! Step By Step Tutorial! https://t.co/pJPmppmwfY",en,"Buffalo, NY",,,,joannwilpage,Mon Dec 25 03:32:05 +0000 2017,0,0,0,False,0,False,
South Korea and UpBit UpBit driving Cardano to the Moon https://t.co/aqiVacaINi #Bitcoin #BTC #BlockChain #News #CryptoCurrency,en,"New York, NY",,,,Bitcoin_NewsBTC,Mon Dec 25 02:33:25 +0000 2017,0,0,0,False,0,False,
"How To Buy Cardano, Ripple, &amp; ALTcoins! Step By Step Tutorial! https://t.co/XPw6xk4NeX",en,"Charlotte, NC",,,,chelomarva,Mon Dec 25 02:29:07 +0000 2017,0,0,0,False,0,False,
"How To Buy Cardano, Ripple, &amp; ALTcoins! Step By Step Tutorial! https://t.co/YpB8PuHfmE",en,"New Mexico, USA",,,,tvatccjosmxusa,Mon Dec 25 02:28:21 +0000 2017,0,0,0,False,0,False,
I added a video to a @YouTube playlist https://t.co/eqW6HHagKh Cardano | Is it the next revolution in blockchain?,en,Covina,,,,iConVape,Mon Dec 25 02:28:05 +0000 2017,0,0,0,False,0,False,
"New video for everyone who has been asking! Easiest way to buy Ripple, Verge, Cardano and other altcoins! https://t.co/aQaUblwTHw",en,"Las Vegas, NV",,,,ItsRyanBates,Mon Dec 25 01:21:39 +0000 2017,0,1,0,False,0,False,
I would look to buy &amp; set myself in good position on a few coins. #Ethereum #Ripple #Cardano #Reddcoin #Verge #IOTA #Tron #Pivx #Electroneum #PowerLedger,en,"Dallas, TX",,,,TheDraeke66,Mon Dec 25 00:39:51 +0000 2017,0,0,1,False,0,False,
Exactly...  I realize that you can make a ton of money with #HYPE but don't sit there and talk and pontificate about something (inducing #FOMO with good marketing) and expect me to be impressed when there is legit ZERO evidence of anything other than talk. #Cardano https://t.co/14Dahr9Hr7,en,"Los Angeles, CA",,,,ADP_333,Sun Dec 24 23:56:29 +0000 2017,0,0,0,False,0,True,
"Hey! Share it if you like it Top 12 Coins Of 2018: Ripples ($XRP),  ($XVG), Cardano ($ADA), NEM ($XEM), EOS ($EOS) And More! - https://t.co/tWFaLu6QEP https://t.co/rQ900gkr82",en,"New York, USA",,,,trendcoinvideos,Sun Dec 24 23:28:57 +0000 2017,0,0,0,False,0,False,
.@Nicholas_Merten just watched your interview of @IOHK_Charles and I gotta say you definetly held your own. My head hurts personally but nice work man! Great to learn more about the @Cardano_ project!,en,Appomattox,,,,TeaLeavesBoot,Sun Dec 24 22:16:02 +0000 2017,0,0,0,False,0,False,
Cardano has some of the best fans. Special thanks to those who made T-Shirts and I love the K stocking. Also these cards are great https://t.co/5TD7hLfi3Y,en,"Boulder, Colorado",,,,IOHK_Charles,Sun Dec 24 21:42:22 +0000 2017,3,10,25,False,0,False,
"I legit broke Charles heart today lol. He deserved it tho... Maybe it will actually motivate #Cardano to implement some of their ""new technologies""...  wowowow 😂💯 https://t.co/sq1J0KYeVM",en,"Los Angeles, CA",,,,ADP_333,Sun Dec 24 21:35:35 +0000 2017,0,1,0,False,0,True,
New to cryptocurrency? Sean @SGTreport and @Henrik_Palmgren hash out some Q&amp;A logic https://t.co/O9QcxPQNco #nxtstudios #bitcoin #cryptocurrency #Cardano #IOTA #nxtstudios #decentralisation https://t.co/mJonxZKEpI,en,universal,,,,RobCrabtreee,Sun Dec 24 17:27:46 +0000 2017,0,0,0,False,0,False,
"➖➖ 
How BITCOIN stacks ⤴️
➖➖ 
#CryptoCurrency #Bitcoin #Market #Stocks #DigitalCurrency #BitcoinPrice #bitcoinbubble #Blockchain #Bitcoincash #Dash #Ripple #XRP #IOTA #Ethereum #Litecoin #Cardano #Altcoins #Crypto #BTC https://t.co/XtoW6d9oBi",en,"Fort Worth, TX",,,,Rolo929,Sun Dec 24 14:46:39 +0000 2017,0,0,1,False,0,False,
Don’t forget that Cardano’s roadmap release is in 11 days! Get ready for the surge in price! #ada #cardano #bitcoin #ltc #ethereum #xlm #verge https://t.co/6JBLDpEVLM,en,"Colorado Springs, CO",,,,ragstorichesada,Sun Dec 24 14:39:20 +0000 2017,0,0,1,False,0,False,
Nailed it.  Especially agree with #bcash and #cardano.  SO much talk behind ADA and they don't even have a working beta...  Insane.  And bcash is some whole other bag of tom fuckery I don't even want to get into lol... https://t.co/TQTqTEKMEx,en,"Los Angeles, CA",,,,ADP_333,Sun Dec 24 11:46:49 +0000 2017,0,5,0,False,0,True,
"When is correction gonna end, I wanna see my money go up 😢 #bitcoin #IOTA #iotatoken #ripple #xrp #Ripple #ETHEREUM #Litecoin #Cryptocurreny #CryptocurrencyNews #coins #Financial #dash #XVG #Cardano #ada #altcoins",en,"Los Angeles, CA",,,,NateJ4Y,Sun Dec 24 11:35:38 +0000 2017,0,0,0,False,0,False,
#cardano #ada &amp; #ripple #xrp wise investment 🤔,en,New York,,,,mustankt,Sun Dec 24 11:09:36 +0000 2017,0,1,0,False,0,False,
#ada Cardano looking undervalued at only 35 cents https://t.co/9Yal689tox,en,Birmingham,,,,Maracous1970,Sun Dec 24 10:53:30 +0000 2017,0,0,0,False,0,False,
#ada #Cardano ranked top 6 on coin market cap and looking undervalued at 35 cents,en,Birmingham,,,,Maracous1970,Sun Dec 24 10:51:53 +0000 2017,0,0,0,False,0,False,
I liked a @YouTube video https://t.co/UIuPxOvJ9X Buy Cardano and Buy Vertcoin on the Dip?,en,"Sevierville, TN",,,,godlessglen,Sun Dec 24 10:14:10 +0000 2017,0,0,0,False,0,False,
"Cardano Interview | w/ Charles Hoskinson https://t.co/YCYbFw6Tzy via @YouTube
True innovator and Blockchain God father! Kiss the Ring Fools!!! Recognize when greatness speaks....Even if he looks like a lumberjack lol",en,"Missouri, USA",,,,BreakingCrypt,Sun Dec 24 06:27:31 +0000 2017,0,0,0,False,0,False,
Cardano is in the top 10 and all they have is a roadmap https://t.co/rXoKsTFOFy,en,ga,,,,Wamzy_,Sun Dec 24 06:13:15 +0000 2017,0,0,1,False,0,True,
#ADA #Cardano #DENT #ETN #Electroneum are coins you should REALLY look into right now for big things in 2018.,en,"Cincinnati, OH",,,,jasonappleton,Sun Dec 24 06:10:05 +0000 2017,0,0,3,False,0,False,
Cardano blockchain https://t.co/Tk9cRdrbOl,en,United States,,,,americafruitco,Sun Dec 24 05:14:03 +0000 2017,0,0,0,False,0,False,
Cardano blockchain https://t.co/JtULbeHeuX,en,America,,,,ganaeuroamerica,Sun Dec 24 05:14:02 +0000 2017,0,0,0,False,0,False,
Cardano blockchain https://t.co/z6LhuT19xM,en,"Miami, FL",,,,accesoriesmoder,Sun Dec 24 05:14:00 +0000 2017,0,0,0,False,0,False,
Cardano blockchain https://t.co/6x2lSg5ZqI,en,america,,,,americearnmoney,Sun Dec 24 05:13:58 +0000 2017,0,0,0,False,0,False,
"I liked a @YouTube video https://t.co/tnFm0E8cN3 How To Buy Cardano, Ripple, &amp; ALTcoins! Step By Step Tutorial!",en,"New York, USA",,,,Carlosjahsir,Sun Dec 24 04:52:03 +0000 2017,0,0,0,False,0,False,
Hey! Share it if you like it Buy Cardano and Buy Vertcoin on the Dip? - https://t.co/nCJVT0RIAY https://t.co/ZrqFUPrFQK,en,"New York, USA",,,,trendcoinvideos,Sun Dec 24 04:32:31 +0000 2017,0,0,0,False,0,False,
"#blockchain Cardano blockchain - Since when? Since 2015, so a very young project. How? Cardano is an own blockchain, highly secured w https://t.co/tTICBSN9HG",en,"Menlo Park, CA",,,,BigBlueCeiling,Sun Dec 24 04:30:51 +0000 2017,0,0,0,False,0,False,
WHAT IS CARDANO? @cardanocom  Ahhh..the 6th largest #cryptocurrency market cap nearing $10B as per @CoinMarketCap  And they also got some love from @MarketWatch (https://t.co/qsEAGsnuus) Check it out...https://t.co/4IX9vUUeJi https://t.co/Umhh7OKs2E,en,"New York, NY",,,,CryptoMania_,Sun Dec 24 03:14:30 +0000 2017,0,0,2,False,0,False,
"It’s starting to tumble again!! 
#cryptocurrency #Ripple #Cardano #red",en,"Virginia Beach, VA",,,,Ty_Antonson,Sun Dec 24 02:21:35 +0000 2017,0,0,0,False,0,False,
#Cardano #ADA is available for tracking with free version too now #Cryptocurrency,en,Singapore,,,,AppCoinTracker,Sun Dec 24 02:14:29 +0000 2017,0,0,0,False,0,False,
"I cordially invite you to join me and friends for #Cardano-related Chat on #Devops #cryptocurrency #TradingSignals #blockchain at CardanoHub:

https://t.co/C9RRbN4uGQ

$Ada #CardanoCoin #CryptoCurrencies #cryptocurrency #cryptowiz #bitcoin @cardanocom",en,"Carbondale, IL",,,,ThomasPepperz,Sun Dec 24 01:06:53 +0000 2017,0,0,0,False,0,False,
"IOHK announces Daedalus Wallet for ETC! Congrats to the Daedalus team!...

👉 https://t.co/2jUIWI6yeK

Source: r/cardano

Published  an hour ago
$ADA $Crypto",en,Ocean,,,,CryptoAquarium,Sun Dec 24 01:04:04 +0000 2017,0,0,0,False,0,False,
Cardano ADA cup and handle wonder $ADABTC https://t.co/AXKqcQemEc,en,"Chicago, IL",,,,TradingViewBot,Sun Dec 24 00:34:06 +0000 2017,0,0,0,False,0,False,
"IOHK announces Daedalus Wallet for ETC! Congrats to the Daedalus team!...

👉 https://t.co/2jUIWI6yeK

Source: r/cardano

Published  19 minutes ago
$ADA $Crypto",en,Ocean,,,,CryptoAquarium,Sun Dec 24 00:30:03 +0000 2017,0,0,0,False,0,False,
Verge - The New Cardano (new new Iota) https://t.co/G2moWOX6By #markets #trading #technicals (trending on TradingView),en,"Detroit, MI",,,,AlphaTribune,Sat Dec 23 21:13:12 +0000 2017,0,0,0,False,0,False,
"2018 Looks Bright for Cardano...

👉 https://t.co/6QZs2fFwfl

Source: r/cardano

Published  an hour ago
$ADA $Crypto",en,Ocean,,,,CryptoAquarium,Sat Dec 23 20:34:03 +0000 2017,0,0,0,False,0,False,
"#altcoins on my radar:

Dragonchain 
Cardano
Teno Coin
Eigencoin
Komodo 

And that's just the tip...",en,"Menace Beach, FL",United States,US,"[[[-87.634643, 24.396308], [-87.634643, 31.001056], [-79.974307, 31.001056], [-79.974307, 24.396308]]]",DJBlackTarzan,Sat Dec 23 20:19:07 +0000 2017,0,0,0,False,0,False,
"2018 Looks Bright for Cardano...

👉 https://t.co/6QZs2fFwfl

Source: r/cardano

Published  39 minutes ago
$ADA $Crypto",en,Ocean,,,,CryptoAquarium,Sat Dec 23 20:04:04 +0000 2017,0,0,0,False,0,False,
"You can use this method not only to buy IOTA but other coins like Verge, Ripple, Cardano and more 👉 https://t.co/7HYuTqag9a #ltc #litecoin #xrp https://t.co/N3eGdLOKZs",en,"Chicago, IL",,,,USvsHERD,Sat Dec 23 20:04:02 +0000 2017,0,0,0,False,0,False,
I liked a @YouTube video https://t.co/zlBavXjmwc Cardano Interview | w/ Charles Hoskinson,en,Raleigh NC,,,,jakestpeter,Sat Dec 23 20:01:04 +0000 2017,0,0,0,False,0,False,
"VOTE for your favorite #cryptocurrency to topple #Bitcoin, see:  https://t.co/Y24acCDZ7f
 
#Ripple #Litecoin #BitcoinCash #BitcoinGold #cryptocurrencies #Ethereum #ETH #XRP #Cardano #ADA #BCH #LTC #BTC #digitalcurrency #IOTA #DASH #money #MIOTA #XEM #bitcoincrash",en,"New Jersey, USA",,,,JohnCoviello1,Sat Dec 23 19:56:06 +0000 2017,0,0,0,False,0,False,
"2018 Looks Bright for Cardano...

👉 https://t.co/6QZs2fFwfl

Source: r/cardano

Published  9 minutes ago
$ADA $Crypto",en,Ocean,,,,CryptoAquarium,Sat Dec 23 19:34:03 +0000 2017,0,0,0,False,0,False,
"This is where you can get a few of the Millionaire Club Crypto Hot Pick Coins for 2017...One of them is Cardano: 
https://t.co/wTDWGIOwDa https://t.co/JNK9Kist6B",en,"New Jersey, USA",,,,TiffanySatchel,Sat Dec 23 19:04:31 +0000 2017,0,0,1,False,0,False,
Good day all! We would like to announce we have always been a firm believer in Cardano and its coin ADA. We strongly recommend this currency as a BUY and HODL short and long term. We have supported this since our inception. Its cost around 0.06 cents. It will easily rival XRP.,en,"Southampton, NY",,,,HamptonsCrypto,Sat Dec 23 18:51:42 +0000 2017,0,0,0,False,0,False,
Cardano | $ADA - I wish I bought more of this. Up 13.41% in the last few hours! - https://t.co/Ac6tmM88SZ,en,United States,,,,cryptocoinviz,Sat Dec 23 18:34:11 +0000 2017,0,0,0,False,0,False,
"We are delighted to invite you to the Inaugural Cardano Meetup in...

👉 https://t.co/wbKZfJy1cP

Source: @CardanoStiftung

Published  an hour ago
$ADA $Crypto",en,Ocean,,,,CryptoAquarium,Sat Dec 23 18:02:04 +0000 2017,0,0,0,False,0,False,
Cardano (ADA) fell $-0.00625792999999997 in 24 hours #Bitcoin #BTC #ETH #LTC #BCH https://t.co/f0DceRsXHF,en,Cryptocredits Wallet,,,,Cryptocredit,Sat Dec 23 17:56:37 +0000 2017,0,0,0,False,0,False,
"$Rise is similar to lisk at a fraction of the cost and it lets programmers choose the language of their choice, while lisk is limited to java script. This is will have boom similar to verge's and cardano Soon. https://t.co/Hj9UoG6viZ",en,"Miami, FL",,,,BlueD3mise,Sat Dec 23 16:10:03 +0000 2017,0,1,0,False,0,False,
New triangle for Cardano $ADABTC https://t.co/6HLChCGV6R,en,"Chicago, IL",,,,TradingViewBot,Sat Dec 23 16:00:58 +0000 2017,0,0,0,False,0,False,
In my opinion the safest long term investment is $IOTA $ADA #Cardano.,en,United States,,,,groupjts,Sat Dec 23 14:24:21 +0000 2017,0,0,0,False,0,False,
"Rant - How My Latest Experience With BTC Convinced Me That Cardano...

👉 https://t.co/IUDshgkSxb

Source: r/cardano

Published  9 minutes ago
$ADA $Crypto",en,Ocean,,,,CryptoAquarium,Sat Dec 23 13:34:03 +0000 2017,0,0,0,False,0,False,
"VOTE for your favorite #cryptocurrency to topple #Bitcoin, see:  https://t.co/Y24acCDZ7f
 
#Ripple #Litecoin #BitcoinCash #BitcoinGold #cryptocurrencies #Ethereum #ETH #XRP #Cardano #ADA #BCH #LTC #BTC #digitalcurrency #IOTA #DASH #money #MIOTA #XEM",en,"New Jersey, USA",,,,JohnCoviello1,Sat Dec 23 11:40:17 +0000 2017,0,0,0,False,0,False,
What did you learn from yesterday's dip? #bch #ltc #dash #ada #iot #Cardano #IOTA #ltc #eth #monero #xmr #litecoin #bitcoin #ethereum #trx #tron #xlm #StellarLumens #btc #neo #NEOcoin #cme #xrp #etc #coinbase #ripple #follow # retweet,en,"San Francisco, CA",,,,JimLovelll,Sat Dec 23 08:57:15 +0000 2017,0,0,0,False,0,False,
"Check out our New video Today's #Topic Price Predictions - Litecoin ($LTC), Cardano ($ADA), and IOTA ($IOT)! https://t.co/MnoEb6zRmG via @YouTube #LTC #CORDANO #ADA #IOTA",en,Hyped World,,,,scotlarock727,Sat Dec 23 05:46:07 +0000 2017,0,0,0,False,0,False,
"Cardano $ADA following this beautiful pitchfork trend. WIth another road map update in Jan, could be a big month! https://t.co/n1du2W1TNM",en,"California, USA",,,,CyrptoNut,Sat Dec 23 04:49:08 +0000 2017,0,0,1,False,0,False,
Cardano's market cap to volume ratio should seriously scare holders.,en,Portugal,,,,justinpoir,Sat Dec 23 04:17:38 +0000 2017,0,3,0,False,0,False,
Only 12 more days till the #cardano roadmap release!!! #Bitcoin #ethereum #cryptocurrency #blockchain #ETC,en,"Colorado Springs, CO",,,,ragstorichesada,Sat Dec 23 04:03:24 +0000 2017,0,1,0,False,0,False,
"Lol...and it is already bouncing back some. Like it usually does. Cardano (ADA) might be the strongest overall for the future, though. https://t.co/JLJFNJpqTB",en,"Macon, Georgia",,,,KirbyScottCoe1,Sat Dec 23 03:47:31 +0000 2017,0,0,0,False,0,True,
Cardano December Update With Charles Hoskinson https://t.co/TtTBIS1qJW via @DisruptiveMoney,en,"TAMPA , FL",,,,Dano_intampabay,Sat Dec 23 02:54:55 +0000 2017,0,0,0,False,0,False,
"VOTE for your favorite #cryptocurrency to topple #Bitcoin, see:  https://t.co/Y24acCDZ7f …
 
#Ripple #Litecoin #BitcoinCash #BitcoinGold #cryptocurrencies #Ethereum #ETH #XRP #Cardano #ADA #BCH #LTC #BTC #digitalcurrency #IOTA #DASH #money #MoneyLaundering",en,"New Jersey, USA",,,,JohnCoviello1,Sat Dec 23 02:31:51 +0000 2017,0,0,0,False,0,False,
"My kids are getting Ripple, Tronix, Stellar Lumens and Cardano on Monday for Jesus's Celebrated Birthday. They're... https://t.co/U1vDE6L1ot",en,"Lansing, MI",,,,TheRigoFlores,Sat Dec 23 01:42:25 +0000 2017,0,0,0,False,0,False,
What moves did you make today?? #cryptocoins #altcoins #bitcoin #litecoin #ripple #xrp #xlm #tron #trx #cardano #ada,en,,,,,jaclyn_________,Sat Dec 23 01:36:43 +0000 2017,0,4,0,False,0,False,
As Bitcoin struggles to keep up with transaction volume it will be a battle of brand power vs tech advances. This semi-tech interview with a #Cardano founder is long but interesting. Betamax vs VHS (for those old enough to remember better tech losing)? https://t.co/wkMH00lNvm,en,"Naperville, IL",,,,Kevin_Coe,Sat Dec 23 00:57:00 +0000 2017,0,0,0,False,0,False,
My prediction of #BTC 10k by end of year was spot on. Anything more was a bonus. I had moved out of #bitcoin 2 days ago. I will be back into it. My next pick is #ADA also known as Cardano. It was volatile but better now. I'd love a buy back in of 10k for #BTC. https://t.co/h8z7TwOVLr,en,Texas,,,,maegg,Sat Dec 23 00:10:09 +0000 2017,0,0,0,False,0,True,
Following #ADA #CARDANO https://t.co/Sl9Q3O2w4F,en,"Tennessee, USA",,,,wademcmurray,Fri Dec 22 23:48:53 +0000 2017,0,0,0,False,0,False,
Cardano (ADA) risen 3.06% in less than 24 hours #Bitcoin #BTC #ETH #LTC #BCH https://t.co/btftuGMEaD,en,Cryptocredits Wallet,,,,Cryptocredit,Fri Dec 22 23:47:45 +0000 2017,0,0,0,False,0,False,
"VOTE for your favorite #cryptocurrency to topple #Bitcoin, see:  https://t.co/Y24acCDZ7f
 
#Ripple #Litecoin #BitcoinCash #BitcoinGold #cryptocurrencies #Ethereum #ETH #XRP #Cardano #ADA #BCH #LTC #BTC #digitalcurrency #IOTA #DASH",en,"New Jersey, USA",,,,JohnCoviello1,Fri Dec 22 23:15:52 +0000 2017,0,0,0,False,0,False,
"Cardano December Update With Charles Hoskinson #Cardano #ADA #Crypto 
https://t.co/uL96GLVWyz",en,United States,,,,DisruptiveMoney,Fri Dec 22 21:57:55 +0000 2017,0,0,4,False,0,False,
John Mcafee predicts big boom in cryptocurrencies after X-mas 🚀 #ltc #dash #ada #iot #Cardano #IOTA #ltc #eth #monero #xmr #litecoin #bitcoin #ethereum #trx #tron #xlm #StellarLumens #btc #neo #NEOcoin #cme #xrp #etc #coinbase #ripple @officialmcafee,en,"San Francisco, CA",,,,JimLovelll,Fri Dec 22 21:47:52 +0000 2017,0,2,1,False,0,False,
Im going to start buying $ADA cardano each week dollar cost avg. For a year. and lets see where my results are next year.,en,Sunny south florida,,,,AA_Trader,Fri Dec 22 21:26:08 +0000 2017,0,1,0,False,0,False,
"🏆Ripple (XPR) My #1 pick 📈

#cryptocurrency #Cryptorevolution #Crypto #bitcoin #BitcoinCash #Litecoin #Ethereum #ripple #xrp #Cardano #rupee #blockchain #blockchain #Stellar #ADA #BlockchainTechnology #nyc 

https://t.co/8hJmjemjqn",en,"New York, USA",,,,Numismatiques,Fri Dec 22 21:05:13 +0000 2017,0,1,0,False,0,False,
"Reasons Why Crypto Investors Shouldn’t Panic: Ethereum, Zcash, IOTA, Cardano, Monero, Ripple | Post Analyst https://t.co/gNoFFNO2c3 #XRP via @coin_advisor",en,"Minneapolis, MN",,,,CoinCanary,Fri Dec 22 20:56:08 +0000 2017,0,0,2,False,0,False,
Cardano $ADA will have less than 1/3 the coins that ripple $XRP will ever have in existence ... yet cardano is half the price. You tell me if it’s a good buy under $1.00 .....,en,"Las Vegas, NV",,,,Ncryption,Fri Dec 22 20:30:31 +0000 2017,0,0,0,False,0,False,
"""Buy on Fear, Sell on Greed""
Cryptos dropped today
I bought Litecoin, Ripple, Monero and Cardano",en,South Jersey,,,,john_micciche,Fri Dec 22 20:08:19 +0000 2017,0,0,0,False,0,False,
"Investments are still going strong, this is the way a healthy market should be functioning. If the market goes up and up and up and up that would ironically be the scary part. #iota #ada #cardano #tron #trx #ripple #bitcoin #btc #tangle https://t.co/CnTp988hru",en,"New York, USA",,,,HudsonLeogrande,Fri Dec 22 19:57:05 +0000 2017,0,0,1,False,0,False,
Which coin showed the most strength today? #bch #ltc #dash #ada #iot #Cardano #IOTA #ltc #eth #monero #xmr #litecoin #bitcoin #ethereum #trx #tron #xlm #StellarLumens #btc #neo #NEOcoin #cme #xrp #etc #coinbase #ripple #follow # predict crypto with polls,en,"San Francisco, CA",,,,JimLovelll,Fri Dec 22 19:29:01 +0000 2017,1,1,2,False,0,False,
Could Cardano Kill Ethereum? https://t.co/ikQfkfuMSm #cryptocurrency #blockchain #ai #bitcoin #ethereum #bitqy,en,"Frisco, TX",,,,magolnick,Fri Dec 22 18:38:00 +0000 2017,0,0,3,False,0,False,
Cardano | $ADA - It's been a good run..  - https://t.co/Ac6tmM88SZ,en,United States,,,,cryptocoinviz,Fri Dec 22 18:08:05 +0000 2017,0,0,0,False,0,False,
Cardano $ADA seems to be surviving the blood bath here crossing the cloud and moving higer https://t.co/9oUbxO1vN3,en,"California, USA",,,,CyrptoNut,Fri Dec 22 17:41:06 +0000 2017,0,1,0,False,0,False,
